doc_id,term,tf,tfidf
58,work,1,0.1962589123249929
58,regard,1,0.15028716184196925
58,control,1,0.1064024722323006
58,express,1,0.1962589123249929
58,genet,2,0.3507905227909159
58,potenti,2,0.3507905227909159
58,variou,2,0.26482460548313436
58,type,1,0.11256700507448311
58,cell,2,0.16972802787351107
58,conclud,1,0.1484064946988113
58,cellular,1,0.18072729544745883
58,repress,1,0.28202650007661684
58,cours,1,0.14933679786022633
58,differenti,1,0.14933679786022633
58,normal,1,0.08561532500634525
58,reappear,1,0.30154559490321725
58,correspond,1,0.17374739098294378
58,process,1,0.13436426736283505
58,derepress,1,0.30154559490321725
58,dedifferenti,1,0.33494672652865815
59,cours,1,0.448010393580679
59,influenza,2,1.6921590004597011
59,viru,3,1.484503208342262
59,infect,3,1.1974774724259338
59,mice,3,1.439130178330252
59,organ,2,0.7428877568565215
59,tissu,2,0.6030431150386328
59,test,1,0.33195401315378886
59,electron,2,0.9977903349214765
59,microscop,2,1.1079573881201337
59,use,1,0.255712812961471
59,presenc,2,0.7556406766669751
59,inclus,3,1.8442700235920266
59,could,1,0.3610184806537974
59,shown,1,0.4247989190084682
59,lung,1,0.37946672398635345
59,liver,2,0.7460152518907411
59,pr,1,0.8460795002298506
59,8,1,0.411342217863608
59,strain,1,0.47274014154793376
59,contain,1,0.3811350591142549
59,particl,1,0.646645014799816
59,size,1,0.46611460525026127
59,shape,1,0.5969134592305547
59,close,1,0.4537752991837441
59,resembl,1,0.5421818863423764
59,frequent,1,0.4537752991837441
59,seen,1,0.4156741432259611
59,form,1,0.3286351725648875
59,might,1,0.5212421729488314
59,perhap,1,0.5539786940600668
59,speak,1,0.7461547657245112
59,possibl,1,0.336529154668575
59,multipl,1,0.49889516746073825
60,compar,2,0.3286351725648875
60,bone,6,1.234026653590824
60,marrow,6,1.4611820536182147
60,studi,4,0.39416816517649356
60,use,5,0.6392820324036776
60,two,3,0.44346499905906406
60,aspir,3,1.15861367458821
60,needl,4,1.54481823278428
60,biopsi,2,0.5810873796216304
60,site,3,0.7892786762795607
60,wide,1,0.25823533496727236
60,diagnosi,2,0.38982616566690365
60,hematolog,1,0.3730773828622556
60,diseas,1,0.15162954803601797
60,mani,1,0.19957957873765564
60,condit,1,0.17636853870911712
60,primarili,1,0.3123031076667674
60,affect,1,0.2123994595042341
60,blood,1,0.14990520135549373
60,system,1,0.18891016916674377
60,number,1,0.18122744918363767
60,techniqu,1,0.19767163026497683
60,devis,1,0.3730773828622556
60,suitabl,1,0.3123031076667674
60,specimen,1,0.2868997292535842
60,obtain,4,0.6707374494319677
60,rel,1,0.20255298040956643
60,littl,1,0.26309289209318687
60,discomfort,3,1.269119250344776
60,patient,4,0.43105955599112444
60,set,1,0.3439375349206968
60,describ,1,0.15860606040360192
60,paper,1,0.25369993824247505
60,found,1,0.12842298750951786
60,equal,1,0.2905436898108152
60,reliabl,2,0.646645014799816
60,microscop,1,0.2769893470300334
60,simultan,1,0.25823533496727236
60,iliac,2,0.8045729216870262
60,crest,1,0.45231839235482585
60,sternum,2,0.8045729216870262
60,26,1,0.30737833726533775
60,show,1,0.14237228761284051
60,signific,1,0.1601090447118269
60,differ,1,0.13878735680569304
60,howev,1,0.17703942153882674
60,four,1,0.2123994595042341
60,instanc,1,0.2739772909326367
60,dri,1,0.35239345708643205
60,tap,1,0.4230397501149253
60,fact,1,0.2380899551063314
60,addit,1,0.19401965897806145
60,observ,2,0.2651462950926016
60,less,2,0.37144387842826077
60,experienc,2,0.7239784330948412
60,might,1,0.2606210864744157
60,indic,1,0.14906245918228858
60,sternal,1,0.4230397501149253
60,area,1,0.21122843778776237
60,effici,1,0.3027759175896055
60,also,1,0.1380980492938778
60,univers,1,0.35239345708643205
60,illinoi,1,0.5024200897929872
60,major,1,0.22260974204821693
60,object,1,0.2739772909326367
60,inabl,1,0.35239345708643205
60,core,1,0.3439375349206968
61,cell,3,0.7637761254307999
61,popul,3,1.7213983755215052
61,bone,2,0.822684435727216
61,marrow,2,0.9741213690788098
61,normal,2,0.5136919500380714
61,guinea,2,1.211103670358422
61,pig,2,1.1475989170143368
61,quantit,1,0.5073998764849501
61,data,1,0.3972369082247016
61,obtain,1,0.33536872471598383
61,400,1,0.7239784330948412
61,g,1,0.5810873796216304
61,base,1,0.4761799102126628
61,studi,1,0.19708408258824678
61,25,1,0.5313140337019275
61,anim,1,0.36537908227404425
61,good,1,0.5602765929371684
61,agreement,1,0.6878750698413936
61,two,1,0.2956433327060427
61,independ,1,0.5668737720475361
61,group,1,0.29812491836457716
61,observ,1,0.2651462950926016
61,averag,1,0.4271838807560441
61,1880000,1,1.0048401795859745
61,nucleat,2,1.4923095314490225
61,per,1,0.37300762594537057
61,c.,1,0.5164706699345447
61,mm,1,0.5366408707122223
61,found,1,0.2568459750190357
61,total,1,0.37782033833348755
61,27,1,0.672761436142177
61,lymphocyt,1,0.5479545818652733
61,31,1,0.6878750698413936
61,granulocyt,1,0.8045729216870262
61,precursor,2,1.2703922214829457
61,26,1,0.6147566745306755
61,erythrocyt,1,0.5969134592305547
61,whole,1,0.5212421729488314
61,bodi,1,0.36245489836727535
61,comput,1,0.8460795002298506
61,implic,1,0.6351961107414729
61,find,1,0.3514099699544658
61,discuss,1,0.30591650740823284
62,pneumocysti,2,2.009680359171949
62,carinii,2,2.009680359171949
62,pneumonia,2,1.1775534739499574
62,case,1,0.2353734824707951
62,studi,2,0.39416816517649356
62,electron,2,0.9977903349214765
62,microscopi,1,0.5668737720475361
62,paper,1,0.5073998764849501
62,deal,1,0.5969134592305547
62,clinicopatholog,1,0.8460795002298506
62,find,1,0.3514099699544658
62,2,2,0.4725942015011975
62,patient,1,0.21552977799556222
62,first,1,0.35819516478615854
62,exampl,1,0.646645014799816
62,51,1,0.77240911639214
62,month,1,0.4134900015649228
62,old,2,0.8403126077107059
62,white,2,1.211103670358422
62,femal,1,0.5030810882708886
62,infant,1,0.4247989190084682
62,without,1,0.3745912956845757
62,underli,1,0.7047869141728641
62,diseas,3,0.9097772882161079
62,second,1,0.47971005944341727
62,occur,1,0.31236969142712484
62,associ,1,0.3264734795010875
62,cytomegal,1,0.8045729216870262
62,inclus,1,0.6147566745306755
62,lung,1,0.37946672398635345
62,46,1,0.7047869141728641
62,year,1,0.3233038912631715
62,woman,1,0.646645014799816
62,receiv,1,0.45675453766711216
62,steroid,1,0.5366408707122223
62,therapi,1,0.36245489836727535
62,cytotox,1,0.7047869141728641
62,agent,1,0.44521948409643386
62,irradi,1,0.4629210089372647
62,thorax,1,0.8460795002298506
62,hodgkin,1,1.0048401795859745
62,microscop,1,0.5539786940600668
62,use,1,0.255712812961471
62,morpholog,1,0.46611460525026127
62,organ,1,0.37144387842826077
62,tissu,1,0.3015215575193164
62,remov,1,0.4537752991837441
62,autopsi,1,0.6351961107414729
63,effect,4,0.4772902915835165
63,dehydroepiandrosteron,5,2.2615919617741294
63,dehydroxycorticosteroid,1,0.5024200897929872
63,plasm,1,0.4022864608435131
63,variou,1,0.1986184541123508
63,stage,5,1.0802218382232645
63,breast,6,1.5637265188464942
63,cancer,6,1.1434051773427647
63,mastopathi,2,0.9046367847096517
63,depress,1,0.28343688602376804
63,plasma,1,0.1986184541123508
63,corticosteroid,2,0.605551835179211
63,averag,1,0.21359194037802204
63,shorten,1,0.3619892165474206
63,advanc,2,0.4870606845394049
63,iv,3,0.9886539067540091
63,lowest,1,0.4022864608435131
63,valu,3,0.5794161268070878
63,found,1,0.12842298750951786
63,three,1,0.18343380837920498
63,group,5,0.745312295911443
63,patient,1,0.10776488899778111
63,6,1,0.17249216049818572
63,hour,2,0.4398087981832497
63,infus,1,0.2769893470300334
63,phosphat,1,0.23637007077396688
63,still,1,0.23305730262513064
63,provabl,1,0.45231839235482585
63,12,1,0.23305730262513064
63,suffer,1,0.26565701685096377
63,time,2,0.28928429691384183
63,alreadi,2,0.7239784330948412
63,reach,2,0.5164706699345447
63,level,2,0.30502376142501925
63,initi,2,0.42245687557552475
63,ii,1,0.2380899551063314
63,behav,1,0.38620455819607
63,intermedi,1,0.30737833726533775
63,less,1,0.18572193921413038
63,last,1,0.3027759175896055
63,attribut,1,0.2905436898108152
63,acceler,1,0.30737833726533775
63,transform,1,0.24741720139037698
64,mean,2,0.4349458780407305
64,ph,4,1.2509812150771955
64,low,1,0.24306357649147975
64,temperatur,5,1.4611820536182147
64,extra,2,0.8687741197138096
64,corpor,2,1.0855641416515822
64,circul,2,0.5714158922551954
64,review,3,0.7646380542152428
64,gradient,1,0.38111766644488376
64,occur,3,0.5622654445688248
64,profound,3,1.2381751257145084
64,hypothermia,4,1.1973484019057719
64,made,1,0.20333070904741135
64,regard,1,0.2705168913155446
64,acid,2,0.40524121826813925
64,base,2,0.5714158922551954
64,chang,3,0.4817598967047734
64,gener,1,0.23282359077367376
64,read,1,0.3747637292001209
64,particular,1,0.29933710047644296
64,conclud,1,0.26713169045786034
64,term,1,0.24306357649147975
64,bodi,3,0.6524188170610956
64,averag,1,0.2563103284536265
64,core,1,0.41272504190483617
64,discard,1,0.6029041077515848
64,quot,1,0.5427820708257911
64,refer,2,0.544530359020493
64,site,1,0.3157114705118243
64,measur,3,0.605752478403435
64,main,2,0.6723319115246021
64,circumst,1,0.46344546983528406
64,blood,5,0.8994312081329625
64,differ,1,0.16654482816683167
64,equilibr,1,0.5076477001379104
64,respiratori,1,0.30711598682495134
64,gase,1,0.5076477001379104
64,describ,1,0.19032727248432235
64,tonometri,1,0.6029041077515848
64,experi,1,0.20699059259782288
64,way,1,0.36885400471840535
64,fundament,1,0.46344546983528406
64,understood,1,0.5427820708257911
64,consid,1,0.24809400093895373
64,complic,1,0.29933710047644296
64,sequenc,1,0.41272504190483617
64,event,1,0.38111766644488376
64,take,1,0.34012426322852174
64,place,1,0.292236410723643
64,live,2,0.6973048555459566
64,alter,1,0.2406665007557022
64,concentr,1,0.21834498378238976
64,protein,1,0.2338956994001422
64,bicarbon,1,0.4827437530122158
64,ion,1,0.38111766644488376
64,whole,1,0.3127453037692989
64,cool,1,0.3442796751043011
64,togeth,1,0.3442796751043011
64,influenc,2,0.4861271529829595
64,correct,1,0.3098824019607269
64,factor,2,0.41248714352573207
64,reason,1,0.32198452242733344
64,appli,1,0.34012426322852174
64,undergo,1,0.3442796751043011
64,involv,1,0.23720595631797223
64,use,2,0.3068553755537653
64,discuss,1,0.18354990444493974
64,exampl,1,0.38798700887988957
64,numer,1,0.3442796751043011
64,valu,2,0.4635329014456702
64,two,1,0.17738599962362564
64,method,2,0.39176817540130504
64,produc,1,0.20191749280114504
64,one,1,0.1544503667815451
64,autogen,1,0.5076477001379104
64,lung,1,0.2276800343918121
64,perfus,1,0.33238721643604013
64,pump,1,0.41272504190483617
64,oxygen,1,0.2900011748430091
64,given,1,0.21661108839227847
64,pco,1,0.4228721485037185
64,2,1,0.14177826045035927
64,upon,1,0.2705168913155446
64,exist,1,0.27588124941507525
64,appear,1,0.17219457476787725
64,suffici,1,0.33616595576230107
64,accur,1,0.36333110110752664
64,reflect,1,0.35326604218498725
64,metabol,1,0.2276800343918121
64,compon,1,0.2969006416684524
65,induc,3,0.4061457907355221
65,tumour,8,1.5939421011057828
65,resist,2,0.359782544582563
65,rat,5,0.6245275298177143
65,human,5,0.626661604102997
65,sarcoma,2,0.48498376109986197
65,hs,2,0.7536301346894809
65,grown,1,0.24716347668850228
65,weanl,1,0.2896534186470525
65,treat,1,0.1370171558527666
65,cortison,1,0.24716347668850228
65,growth,2,0.2515265435369879
65,modifi,1,0.23422733075007554
65,prior,2,0.40248065303416675
65,inject,2,0.26257292019356127
65,variou,1,0.1489638405842631
65,tissu,4,0.4522823362789747
65,antigen,3,0.5072191712166462
65,activ,2,0.22051431406605748
65,immun,2,0.39093162971162354
65,produc,3,0.37859529900214695
65,use,5,0.47946152430275824
65,placenta,2,0.48498376109986197
65,embryon,3,0.6715276416343741
65,similar,1,0.13592058688772826
65,result,2,0.16838947394300202
65,obtain,2,0.2515265435369879
65,suspens,1,0.23422733075007554
65,rapidli,1,0.21257766451782606
65,grow,1,0.23819854152805234
65,respons,1,0.11274852277731967
65,vari,1,0.1669573065361627
65,foetal,1,0.2714919124105655
65,muscl,1,0.19731966906989018
65,spleen,1,0.20331820737839118
65,wherea,1,0.18865540810158324
65,adult,1,0.15041656297231387
65,plasma,1,0.1489638405842631
65,inact,1,0.2579531511905226
65,except,2,0.3741713755955537
65,patient,1,0.08082366674833584
65,extens,1,0.20774201027252506
65,malign,1,0.19731966906989018
65,diseas,1,0.11372216102701349
65,passiv,1,0.24249188054993098
65,protect,1,0.19924276263822285
65,certain,1,0.16593238826305395
65,sera,2,0.48498376109986197
65,time,1,0.10848161134269069
65,challeng,4,1.085967649642262
65,five,1,0.18264775670227684
65,women,1,0.19194749176559459
65,abort,2,0.579306837294105
65,show,1,0.10677921570963039
65,characterist,1,0.16019395528351654
65,pregnanc,1,0.20548296819947753
65,continu,1,0.15671093587333063
65,term,1,0.15191473530717484
65,antisubst,1,0.37681506734474046
65,found,1,0.09631724063213841
65,present,1,0.09131870239057477
65,puerperium,1,0.37681506734474046
65,two,1,0.11086624976476601
65,fifti,1,0.23819854152805234
65,case,2,0.17653011185309633
65,group,1,0.11179684438671644
65,given,1,0.13538193024517403
65,made,1,0.12708169315463208
65,walker,1,0.2896534186470525
65,variabl,1,0.19194749176559459
65,benzpyren,1,0.317279812586194
65,pure,2,0.4358155347162228
65,line,2,0.359782544582563
65,wag,1,0.37681506734474046
65,effect,1,0.08949192967190935
65,isol,1,0.14618481212508888
65,experi,2,0.2587382407472786
65,mice,1,0.1798912722912815
65,irondextran,1,0.37681506734474046
65,mous,4,0.8219318727979101
65,liver,1,0.13987785972951397
65,increas,1,0.08967059618223111
65,yet,1,0.19546581485581177
65,hand,1,0.20124032651708337
65,crocker,1,0.37681506734474046
65,prove,1,0.19027495368185632
65,neg,1,0.19924276263822285
65,suggest,1,0.11025715703302874
65,reaction,1,0.1489638405842631
65,may,1,0.09403634392080229
65,play,1,0.20331820737839118
65,part,1,0.16110498159369682
65,caus,1,0.11932705221938288
66,urinari,1,0.16492829931871864
66,steroid,1,0.20124032651708337
66,estim,1,0.19546581485581177
66,predict,1,0.23819854152805234
66,respons,3,0.338245568331959
66,adrenalectomi,5,1.3214754640741202
66,hypophysectomi,4,1.0318126047620904
66,clinic,1,0.1157391014284971
66,trial,1,0.24249188054993098
66,carri,1,0.17856746632974857
66,test,1,0.12448275493267083
66,use,1,0.09589230486055164
66,discrimin,6,1.6289514744633928
66,assess,1,0.20548296819947753
66,suitabl,1,0.23422733075007554
66,patient,8,0.6465893339866867
66,advanc,1,0.18264775670227684
66,breast,1,0.19546581485581177
66,cancer,1,0.1429256471678456
66,posit,2,0.3471907567029485
66,submit,2,0.634559625172388
66,much,1,0.16593238826305395
66,better,2,0.4303495938803763
66,prognosi,1,0.20124032651708337
66,neg,3,0.5977282879146686
66,select,4,0.6806629487756162
66,significantli,1,0.154253331698853
66,wors,1,0.3392387942661194
66,oper,2,0.29372897528693664
66,random,2,0.6034296912652697
66,sampl,2,0.41096593639895507
66,tend,1,0.22079127636561702
66,differ,1,0.10409051760426978
66,signific,1,0.1200817835338702
66,recommend,1,0.22079127636561702
67,primari,1,0.25209378231321183
67,epidermoid,3,1.4482312590366473
67,cancer,1,0.22868103546855295
67,lung,2,0.4553600687836242
67,ultrastructur,1,0.4343870598569048
67,studi,1,0.11825044955294808
67,earli,1,0.2192274493644266
67,epithelioma,2,1.0855641416515822
67,human,1,0.20053171331295905
67,initi,1,0.2534741253453149
67,prolifer,1,0.3253091318054259
67,bodi,1,0.21747293902036524
67,cell,5,0.7637761254307999
67,whose,1,0.3486524277729783
67,structur,1,0.26231079113040784
67,analog,1,0.40365686168530623
67,medium,1,0.2945350408882982
67,modif,2,0.845744297007437
67,basal,1,0.39546156270160365
67,normal,1,0.15410758501142147
67,bronchial,3,1.3031611795707143
67,wall,2,0.6973048555459566
67,presenc,1,0.22669220300009255
67,desmosom,1,0.6029041077515848
67,tonofibril,1,0.5427820708257911
67,stratum,1,0.6029041077515848
67,germinativum,1,0.6029041077515848
67,epithelium,1,0.35326604218498725
67,deriv,1,0.2900011748430091
67,allow,1,0.3253091318054259
67,us,1,0.39546156270160365
67,better,1,0.3442796751043011
67,understand,1,0.3747637292001209
67,malpighian,1,0.6029041077515848
67,metaplasi,1,0.6029041077515848
67,give,1,0.2969006416684524
67,account,1,0.3098824019607269
67,evolut,1,0.40365686168530623
67,certain,1,0.2654918212208863
67,nuclear,1,0.3486524277729783
67,cytoplasm,1,0.3187884202211566
67,suggest,1,0.176411451252846
67,possibl,1,0.20191749280114504
67,causal,1,0.4827437530122158
67,viru,1,0.2969006416684524
68,biosynthesi,1,0.44769285943470677
68,glycoprotein,2,0.9654875060244316
68,i.,1,0.35814807553833283
68,incorpor,1,0.35326604218498725
68,glucosamin,3,1.8087123232547542
68,c,2,0.5185064823471669
68,liver,5,1.1190228778361118
68,plasma,2,0.47668428986964195
68,protein,4,0.9355827976005688
68,rat,2,0.39969761908333723
68,shown,1,0.25487935140508095
68,glucosamine-1,1,0.6029041077515848
68,administ,2,0.5593375263003136
68,intraven,1,0.2969006416684524
68,fed,1,0.38111766644488376
68,rapidli,2,0.6802485264570435
68,remov,1,0.2722651795102465
68,blood,1,0.1798862416265925
68,stream,1,0.4343870598569048
68,appear,1,0.17219457476787725
68,first,1,0.21491709887169513
68,trichloroacet,1,0.6029041077515848
68,acid,1,0.20262060913406962
68,solubl,2,0.6723319115246021
68,deriv,1,0.2900011748430091
68,tissu,2,0.36182586902317976
68,follow,1,0.16212188034665828
68,convers,1,0.39546156270160365
68,macromolecul,1,0.5427820708257911
68,least,1,0.3018486529625332
68,80,1,0.39546156270160365
68,compound,1,0.36333110110752664
68,recov,1,0.3442796751043011
68,far,1,0.38111766644488376
68,activ,1,0.176411451252846
68,organ,1,0.22286632705695647
68,accumul,2,0.7266622022150533
68,convert,1,0.4827437530122158
68,bound,1,0.36885400471840535
68,compon,1,0.2969006416684524
68,particul,2,1.2058082155031695
68,fraction,2,0.5376124722968149
68,microsom,1,0.5076477001379104
68,mitochondria,1,0.38798700887988957
68,releas,2,0.7162961510766657
68,without,1,0.22475477741074545
68,appreci,1,0.38111766644488376
68,conclud,1,0.26713169045786034
68,transfer,1,0.34012426322852174
68,peptid,1,0.46344546983528406
68,chain,1,0.44769285943470677
68,stage,1,0.25925324117358345
69,acut,1,0.7363376022207454
69,experiment,2,1.3274591061044316
69,pneumococc,2,3.0145205387579237
69,type,1,0.506551522835174
69,pneumonia,2,1.7663302109249361
69,mous,2,1.6438637455958203
69,migrat,1,0.8831651054624681
69,leucocyt,2,2.31722734917642
69,pulmonari,2,1.2815516422681323
69,capillari,2,1.9399350443994479
69,alveolar,2,1.5939421011057828
69,space,2,1.6808297788115052
69,reveal,1,0.6678292261446508
69,electron,1,0.7483427511911074
69,microscop,1,0.8309680410901003
69,preliminari,1,0.8606991877607526
69,studi,1,0.2956261238823702
69,observ,1,0.39771944263890247
69,pass,1,0.9369093230003022
69,interstiti,1,1.0091421542132655
69,tissu,1,0.4522823362789747
69,eventu,1,1.15861367458821
69,intercellular,1,1.2068593825305394
69,junction,1,1.2068593825305394
69,endotheli,1,1.15861367458821
69,epitheli,1,0.7892786762795607
69,cell,1,0.38188806271539993
69,membran,1,0.7091102123219006
70,light,3,0.8219318727979101
70,electron,3,0.7483427511911074
70,microscop,2,0.5539786940600668
70,studi,1,0.09854204129412339
70,develop,4,0.5579424220310814
70,respiratori,2,0.5118599780415856
70,tissu,4,0.6030431150386328
70,rat,3,0.4996220238541715
70,1,1,0.13165551348862506
70,observ,1,0.1325731475463008
70,lung,4,0.7589334479727069
70,shown,1,0.2123994595042341
70,presenc,1,0.18891016916674377
70,glandular,2,0.7461547657245112
70,canalicular,2,1.0048401795859745
70,alveolar,3,0.7969710505528914
70,stage,6,1.2962662058679173
70,2,1,0.11814855037529938
70,three,1,0.18343380837920498
70,identifi,1,0.25823533496727236
70,microscopi,3,0.8503106580713042
70,may,2,0.2507635837888061
70,present,4,0.48703307941639873
70,differ,1,0.13878735680569304
70,part,1,0.2148066421249291
70,one,1,0.12870863898462093
70,time,1,0.14464214845692092
70,e.g.,1,0.3730773828622556
70,40,1,0.2868997292535842
70,45,1,0.30737833726533775
70,mm,1,0.26832043535611116
70,c.r.,1,0.5024200897929872
70,length,1,0.30737833726533775
70,3,1,0.13165551348862506
70,immatur,3,0.9886539067540091
70,appear,1,0.14349547897323103
70,individu,1,0.22260974204821693
70,cell,3,0.38188806271539993
70,also,2,0.2761960985877556
70,respect,1,0.2212431843507386
70,organel,1,0.3730773828622556
70,glycogen,1,0.35239345708643205
70,4,1,0.14274412915000692
70,becom,1,0.23469319564228724
70,vascular,1,0.26565701685096377
70,5,1,0.15811361410968422
70,throughout,1,0.2868997292535842
70,duct,1,0.29845672961527736
70,air,2,0.5073998764849501
70,space,2,0.5602765929371684
70,alway,1,0.26832043535611116
70,line,1,0.23985502972170863
70,continu,1,0.20894791449777417
70,complet,2,0.3972369082247016
70,epithelium,2,0.5887767369749787
70,blood,2,0.29981040271098747
70,vessel,1,0.3363807180710885
70,endothelium,2,0.8045729216870262
70,6,1,0.17249216049818572
70,lamel,1,0.5024200897929872
70,inclus,1,0.30737833726533775
70,bodi,1,0.18122744918363767
70,epitheli,2,0.5261857841863737
70,endoderm,1,0.5024200897929872
70,earli,1,0.18268954113702213
70,7,1,0.205671108931804
70,micropinocytot,1,0.5024200897929872
70,vesicl,1,0.3730773828622556
70,larg,1,0.18973336199317672
70,number,1,0.18122744918363767
70,endotheli,1,0.38620455819607
70,cytoplasm,1,0.26565701685096377
70,suggest,1,0.147009542710705
70,foetu,1,0.4230397501149253
70,indic,1,0.14906245918228858
70,absorpt,1,0.2868997292535842
70,amniot,1,0.5024200897929872
70,fluid,1,0.22990104117922938
70,8,1,0.205671108931804
70,mechan,1,0.19226990937506452
70,distens,1,0.4230397501149253
70,discuss,2,0.30591650740823284
70,natur,1,0.20783707161298054
70,remain,1,0.18729564784228786
70,uncertain,1,0.3439375349206968
70,9,1,0.24166764570250757
70,fulli,1,0.3730773828622556
70,differenti,1,0.2240051967903395
70,birth,1,0.24166764570250757
70,import,1,0.19226990937506452
70,fact,1,0.2380899551063314
70,human,1,0.1671097610941325
70,infant,1,0.2123994595042341
70,10,1,0.1757049849772329
70,adult,1,0.2005554172964185
70,barrier,1,0.35239345708643205
70,consist,1,0.19401965897806145
70,zona,1,0.4022864608435131
70,diffusa,1,0.5024200897929872
70,vari,1,0.22260974204821693
70,thick,1,0.3439375349206968
70,project,1,0.3363807180710885
70,perform,1,0.20894791449777417
70,whilst,1,0.3730773828622556
70,us,1,0.32955130225133633
70,receipt,1,0.5024200897929872
70,grant,1,0.5024200897929872
70,medic,1,0.2739772909326367
70,research,1,0.31759805537073643
70,council,1,0.5024200897929872
70,canada,1,0.4230397501149253
70,gratitud,2,1.0048401795859745
70,express,2,0.5887767369749787
70,miss,1,0.4022864608435131
70,sylvia,1,0.5024200897929872
70,smith,1,0.5024200897929872
70,type,1,0.16885050761172465
70,manuscript,1,0.5024200897929872
71,pathogenesi,2,0.5479545818652733
71,viral,2,0.5969134592305547
71,influenz,2,1.0048401795859745
71,pneumonia,2,0.5887767369749787
71,mice,3,0.719565089165126
71,studi,1,0.09854204129412339
71,electron,2,0.49889516746073825
71,microscopi,3,0.8503106580713042
71,inocul,2,0.6147566745306755
71,1.5,1,0.38620455819607
71,ld,1,0.45231839235482585
71,pr,1,0.4230397501149253
71,8,1,0.205671108931804
71,influenza,1,0.4230397501149253
71,viru,1,0.24741720139037698
71,kill,1,0.35239345708643205
71,vari,1,0.22260974204821693
71,interv,1,0.28343688602376804
71,observ,1,0.1325731475463008
71,light,1,0.2739772909326367
71,correl,1,0.21604436764465287
71,order,1,0.24944758373036913
71,evalu,1,0.21359194037802204
71,lesion,2,0.3862774178713918
71,produc,1,0.1682645773342875
71,peripheri,1,0.45231839235482585
71,earliest,1,0.3730773828622556
71,focal,1,0.3619892165474206
71,area,2,0.42245687557552475
71,edema,2,0.6591026045026727
71,alveolar,3,0.7969710505528914
71,line,2,0.47971005944341727
71,cell,6,0.7637761254307999
71,capillari,1,0.323322507399908
71,endothelium,1,0.4022864608435131
71,interpos,1,0.5024200897929872
71,basement,1,0.38620455819607
71,membran,1,0.23637007077396688
71,caus,1,0.15910273629251048
71,appreci,1,0.31759805537073643
71,thicken,1,0.3730773828622556
71,blood,1,0.14990520135549373
71,air,1,0.25369993824247505
71,pathway,1,0.3619892165474206
71,hypertrophi,1,0.2559299890207928
71,degener,2,0.6246062153335348
71,desquam,1,0.45231839235482585
71,prolifer,1,0.2710909431711882
71,macrophag,1,0.323322507399908
71,result,1,0.11225964929533468
71,complet,1,0.1986184541123508
71,consolid,1,0.5024200897929872
71,progress,1,0.23305730262513064
71,1,1,0.13165551348862506
71,week,1,0.23469319564228724
71,infect,2,0.3991591574753113
71,central,1,0.26832043535611116
71,lung,1,0.18973336199317672
71,affect,1,0.2123994595042341
71,somewhat,1,0.3619892165474206
71,differ,1,0.13878735680569304
71,3,1,0.13165551348862506
71,day,1,0.1601090447118269
71,noncili,2,1.0048401795859745
71,bronchiolar,4,1.8092735694193034
71,show,1,0.14237228761284051
71,consider,1,0.21007815192767648
71,hyperplasia,1,0.2739772909326367
71,endoplasm,1,0.3619892165474206
71,reticulum,1,0.3619892165474206
71,apic,1,0.4230397501149253
71,cytoplasm,1,0.26565701685096377
71,particl,1,0.323322507399908
71,matur,1,0.28343688602376804
71,lumen,3,1.269119250344776
71,surfac,2,0.5030810882708886
71,releas,1,0.29845672961527736
71,ciliat,1,0.5024200897929872
71,underw,1,0.3619892165474206
71,slough,1,0.45231839235482585
71,regener,1,0.3363807180710885
71,epithelium,1,0.29438836848748934
71,stratifi,1,0.5024200897929872
71,elong,1,0.45231839235482585
71,flatten,1,0.4022864608435131
71,peribronchiolar,1,0.5024200897929872
71,interstiti,1,0.3363807180710885
71,tissu,1,0.1507607787596582
71,gradual,1,0.2905436898108152
71,becam,1,0.29845672961527736
71,total,1,0.18891016916674377
71,infiltr,1,0.31759805537073643
71,mostli,1,0.35239345708643205
71,mononuclear,1,0.4230397501149253
71,type,1,0.16885050761172465
72,studi,2,0.2956261238823702
72,age,2,0.5193635626944773
72,hors,3,1.7379205118823151
72,crystallin,4,1.7213983755215052
72,len,3,1.063665318482851
72,gel,1,0.4202074447028763
72,contribut,1,0.40663641475678236
72,biomorphosi,2,1.5072602693789618
72,mammalian,1,0.5159063023810452
72,effect,1,0.1789838593438187
72,dash,2,1.0318126047620904
72,continu,1,0.31342187174666125
72,materi,1,0.31175560741947084
72,chang,1,0.2007332902936556
72,chemic,1,0.4154840205450501
72,composit,2,0.8503106580713042
72,organ,1,0.2785829088211956
72,tissu,1,0.22614116813948734
72,respect,1,0.3318647765261079
72,amino,2,0.8953701888458321
72,acid,2,0.506551522835174
72,content,1,0.3240665514669793
72,subject,1,0.2665766773042937
72,substanti,1,0.49432695337700455
72,variat,2,0.7969710505528914
72,cours,1,0.3360077951855093
72,life,1,0.3403314743878081
72,shown,1,0.31859918925635117
72,electrophoret,1,0.5159063023810452
72,paperchromatograph,1,0.7536301346894809
72,method,1,0.24485510962581564
72,qualit,1,0.4763970830561047
72,lens,1,0.4684546615001511
72,remain,1,0.2809434717634318
72,quit,1,0.4303495938803763
72,within,1,0.2785829088211956
72,individu,2,0.6678292261446508
72,stage,1,0.3240665514669793
72,occur,1,0.23427726857034364
72,quantit,1,0.38054990736371264
73,role,1,0.11418863441677804
73,alveolar,6,0.7969710505528914
73,inclus,12,1.8442700235920266
73,bodi,12,1.087364695101826
